source,fips,value,date
43,23005,1.22967E-05,12/31/2017
43,23007,0.012016463,12/31/2017
43,23009,0.000590456,12/31/2017
43,23011,0.000210434,12/31/2017
43,23013,0.002784594,12/31/2017
43,23015,5.80668E-05,12/31/2017
43,23017,0.001992403,12/31/2017
43,23019,4.61818E-05,12/31/2017
43,23021,0.008260714,12/31/2017
43,23023,0.000370942,12/31/2017
43,23025,0.006430781,12/31/2017
43,23027,3.82223E-05,12/31/2017
43,23029,0.004434949,12/31/2017
43,23031,0.000342039,12/31/2017
43,24001,0.006707699,12/31/2017
43,24003,0.000312523,12/31/2017
43,24005,0,12/31/2017
43,24009,9.57033E-06,12/31/2017
43,24011,0.000163896,12/31/2017
43,24013,5.85614E-05,12/31/2017
43,24015,0,12/31/2017
43,24017,1.26617E-05,12/31/2017
43,24019,3.65989E-05,12/31/2017
43,24021,1.5733E-05,12/31/2017
43,24023,0.001041422,12/31/2017
43,24025,2.52729E-06,12/31/2017
43,24027,0.000129468,12/31/2017
43,24029,0.000385736,12/31/2017
43,24031,2.21273E-05,12/31/2017
43,24033,2.18247E-06,12/31/2017
43,24035,4.02578E-05,12/31/2017
43,24037,0,12/31/2017
43,24039,0.000251138,12/31/2017
43,24041,0.00010336,12/31/2017
43,24043,1.32099E-05,12/31/2017
43,24045,5.49963E-05,12/31/2017
43,24047,3.83151E-05,12/31/2017
43,24510,1.22393E-05,12/31/2017
43,25001,1.6624E-05,12/31/2017
43,25003,0.000110101,12/31/2017
43,25005,0.000165837,12/31/2017
43,25007,0.000114355,12/31/2017
43,25009,2.54619E-06,12/31/2017
43,25011,0.000420021,12/31/2017
43,25013,1.1284E-05,12/31/2017
43,25015,3.18633E-05,12/31/2017
43,25017,3.04525E-06,12/31/2017
43,25019,0.000637255,12/31/2017
43,25021,0.00012438,12/31/2017
43,25023,3.41462E-06,12/31/2017
43,25025,4.95969E-06,12/31/2017
43,25027,2.41429E-06,12/31/2017
43,26001,0.000895449,12/31/2017
43,26003,0.003321657,12/31/2017
43,26005,0.000568357,12/31/2017
43,26007,2.20034E-05,12/31/2017
43,26009,0.006353538,12/31/2017
43,26011,0,12/31/2017
43,26013,0,12/31/2017
43,26015,0.000242599,12/31/2017
43,26017,0,12/31/2017
43,26019,0.000511351,12/31/2017
43,26021,9.02655E-05,12/31/2017
43,26023,4.53687E-05,12/31/2017
43,26025,8.82394E-06,12/31/2017
43,26027,0.00172039,12/31/2017
43,26029,0.000135928,12/31/2017
43,26031,0.000896434,12/31/2017
43,26033,0.000101832,12/31/2017
43,26035,0.000178199,12/31/2017
43,26037,0,12/31/2017
43,26039,0.001760946,12/31/2017
43,26041,0,12/31/2017
43,26043,0.000667364,12/31/2017
43,26045,0.000107702,12/31/2017
43,26047,0,12/31/2017
43,26049,7.94271E-05,12/31/2017
43,26051,7.80086E-05,12/31/2017
43,26053,0.022498029,12/31/2017
43,26055,2.07896E-05,12/31/2017
43,26057,0.000168294,12/31/2017
43,26059,4.30305E-05,12/31/2017
43,26061,5.43718E-05,12/31/2017
43,26063,0,12/31/2017
43,26065,1.27012E-05,12/31/2017
43,26067,0.000383106,12/31/2017
43,26069,0,12/31/2017
43,26071,0,12/31/2017
43,26073,0.001083871,12/31/2017
43,26075,0.000197811,12/31/2017
43,26077,4.37933E-05,12/31/2017
43,26079,0.000295902,12/31/2017
43,26081,1.49005E-06,12/31/2017
43,26083,0.003958377,12/31/2017
43,26085,0.000338588,12/31/2017
43,26087,7.52525E-05,12/31/2017
43,26089,0.00629914,12/31/2017
43,26091,0.004816439,12/31/2017
43,26093,2.07116E-05,12/31/2017
43,26095,0.000308381,12/31/2017
43,26097,0.003981606,12/31/2017
43,26099,7.95666E-06,12/31/2017
43,26101,0.000381643,12/31/2017
43,26103,0,12/31/2017
43,26105,0.000109749,12/31/2017
43,26107,0.00049775,12/31/2017
43,26109,0.000344606,12/31/2017
43,26111,5.77345E-05,12/31/2017
43,26113,0.000574899,12/31/2017
43,26115,0,12/31/2017
43,26117,3.76547E-05,12/31/2017
43,26119,0.000518858,12/31/2017
43,26121,0,12/31/2017
43,26123,4.12428E-05,12/31/2017
43,26125,1.01808E-06,12/31/2017
43,26127,7.80677E-05,12/31/2017
43,26129,0.00079852,12/31/2017
43,26131,0.003370565,12/31/2017
43,26133,0,12/31/2017
43,26135,0.001208512,12/31/2017
43,26137,0.000140135,12/31/2017
43,26139,0,12/31/2017
43,26141,0.000977448,12/31/2017
43,26143,0.00027403,12/31/2017
43,26145,4.07731E-06,12/31/2017
43,26147,0.002308845,12/31/2017
43,26149,0,12/31/2017
43,26151,9.51241E-05,12/31/2017
43,26153,0.000837526,12/31/2017
43,26155,0.00012207,12/31/2017
43,26157,2.9502E-05,12/31/2017
43,26159,5.14957E-05,12/31/2017
43,26161,2.97272E-05,12/31/2017
43,26163,6.72003E-07,12/31/2017
43,26165,0.000117635,12/31/2017
43,27001,0.000159625,12/31/2017
43,27003,5.72836E-06,12/31/2017
43,27005,3.53271E-05,12/31/2017
43,27007,2.58532E-05,12/31/2017
43,27009,8.83349E-05,12/31/2017
43,27011,0.001160438,12/31/2017
43,27013,0.000138173,12/31/2017
43,27015,5.63464E-05,12/31/2017
43,27017,2.67802E-05,12/31/2017
43,27019,4.55887E-05,12/31/2017
43,27021,9.59974E-05,12/31/2017
43,27023,0.000183766,12/31/2017
43,27025,7.13107E-05,12/31/2017
43,27027,0.000104442,12/31/2017
43,27029,0.000223877,12/31/2017
43,27031,0.000254902,12/31/2017
43,27033,0.000331638,12/31/2017
43,27035,1.74203E-05,12/31/2017
43,27037,0.000404002,12/31/2017
43,27039,0.000513039,12/31/2017
43,27041,0.00013066,12/31/2017
43,27043,0.00016974,12/31/2017
43,27045,0.000166956,12/31/2017
43,27047,0.000237428,12/31/2017
43,27049,5.82311E-05,12/31/2017
43,27051,0.025441554,12/31/2017
43,27053,0,12/31/2017
43,27055,0.00010559,12/31/2017
43,27057,6.09513E-05,12/31/2017
43,27059,0.000100351,12/31/2017
43,27061,4.89101E-05,12/31/2017
43,27063,0.000195516,12/31/2017
43,27065,0.00557418,12/31/2017
43,27067,0.000263541,12/31/2017
43,27069,0.000973325,12/31/2017
43,27071,0.0001237,12/31/2017
43,27073,0.006596517,12/31/2017
43,27075,0.000321218,12/31/2017
43,27077,0.001110923,12/31/2017
43,27079,0.000130705,12/31/2017
43,27081,0.000980152,12/31/2017
43,27083,7.6602E-05,12/31/2017
43,27085,5.51566E-05,12/31/2017
43,27087,0.000703993,12/31/2017
43,27089,0.000294316,12/31/2017
43,27091,0.000720005,12/31/2017
43,27093,0.000171001,12/31/2017
43,27095,7.70622E-05,12/31/2017
43,27097,0.000237924,12/31/2017
43,27099,0.000208654,12/31/2017
43,27101,0.00051776,12/31/2017
43,27103,0.000422514,12/31/2017
43,27105,0.000723159,12/31/2017
43,27107,0,12/31/2017
43,27109,1.30236E-05,12/31/2017
43,27111,0,12/31/2017
43,27113,0.000918379,12/31/2017
43,27115,6.79867E-05,12/31/2017
43,27117,0,12/31/2017
43,27119,0.000210292,12/31/2017
43,27121,0.000180707,12/31/2017
43,27123,4.70098E-06,12/31/2017
43,27125,0.000491782,12/31/2017
43,27127,0.00030727,12/31/2017
43,27129,0.000966519,12/31/2017
43,27131,3.02752E-05,12/31/2017
43,27133,0.000293193,12/31/2017
43,27135,0.002614151,12/31/2017
43,27137,0.000215012,12/31/2017
43,27139,1.39647E-05,12/31/2017
43,27141,4.12169E-05,12/31/2017
43,27143,3.71532E-05,12/31/2017
43,27145,7.93757E-05,12/31/2017
43,27147,0.000220146,12/31/2017
43,27149,0.007020183,12/31/2017
43,27151,0.020298529,12/31/2017
43,27153,8.08864E-05,12/31/2017
43,27155,0,12/31/2017
43,27157,0,12/31/2017
43,27159,0,12/31/2017
43,27161,0.002387564,12/31/2017
43,27163,5.03753E-06,12/31/2017
43,27165,0.000216769,12/31/2017
43,27167,0.000432273,12/31/2017
43,27169,0.00048039,12/31/2017
43,27171,0,12/31/2017
43,27173,0.001726812,12/31/2017
43,28001,0.000653013,12/31/2017
43,28003,0.002096325,12/31/2017
43,28005,0.000157109,12/31/2017
43,28007,0.000105466,12/31/2017
43,28009,0.006659487,12/31/2017
43,28011,0.000591675,12/31/2017
43,28013,0.000535194,12/31/2017
43,28015,0.002435296,12/31/2017
43,28017,0.000305941,12/31/2017
43,28019,0.000463153,12/31/2017
43,28021,0.00034711,12/31/2017
43,28023,0.000638482,12/31/2017
43,28025,0.00017393,12/31/2017
43,28027,0.000156114,12/31/2017
43,28029,6.87175E-05,12/31/2017
43,28031,0.00010304,12/31/2017
43,28033,4.37814E-05,12/31/2017
43,28035,0.000116703,12/31/2017
43,28037,0.000854046,12/31/2017
43,28039,7.38344E-05,12/31/2017
43,28041,0.001127951,12/31/2017
43,28043,9.24033E-05,12/31/2017
43,28045,0.000194659,12/31/2017
43,28047,0,12/31/2017
43,28049,0.000676014,12/31/2017
43,28051,0.000259549,12/31/2017
43,28053,0.000264066,12/31/2017
43,28055,0.006036217,12/31/2017
43,28057,9.77673E-05,12/31/2017
43,28059,1.39794E-05,12/31/2017
43,28061,0.000668565,12/31/2017
43,28063,0.000190587,12/31/2017
43,28065,0.00051598,12/31/2017
43,28067,2.89119E-05,12/31/2017
43,28069,0.000376209,12/31/2017
43,28071,0,12/31/2017
43,28073,0.000199778,12/31/2017
43,28075,2.52552E-05,12/31/2017
43,28077,0.002471898,12/31/2017
43,28079,0.001250615,12/31/2017
43,28081,7.45116E-05,12/31/2017
43,28083,9.97159E-05,12/31/2017
43,28085,5.71909E-05,12/31/2017
43,28087,0.000123389,12/31/2017
43,28089,2.01005E-05,12/31/2017
43,28091,7.75736E-05,12/31/2017
43,28093,0.000204242,12/31/2017
43,28095,0,12/31/2017
43,28097,0.000137972,12/31/2017
43,28099,0.000236224,12/31/2017
43,28101,0.000158504,12/31/2017
43,28103,0.000180542,12/31/2017
43,28105,9.59907E-05,12/31/2017
43,28107,0,12/31/2017
43,28109,0,12/31/2017
43,28111,0.00406675,12/31/2017
43,28113,0.000780995,12/31/2017
43,28115,0.000361087,12/31/2017
43,28117,0,12/31/2017
43,28119,0.000387916,12/31/2017
43,28121,6.86461E-05,12/31/2017
43,28123,0.001672269,12/31/2017
43,28125,0.000426579,12/31/2017
43,28127,0,12/31/2017
43,28129,0.000519801,12/31/2017
43,28131,0.000109865,12/31/2017
43,28133,0,12/31/2017
43,28135,0,12/31/2017
43,28137,0,12/31/2017
43,28139,0.003251612,12/31/2017
43,28141,0.000235322,12/31/2017
43,28143,0.002060845,12/31/2017
43,28145,0.000196134,12/31/2017
43,28147,0.000188527,12/31/2017
43,28149,0,12/31/2017
43,28151,0,12/31/2017
43,28153,0,12/31/2017
43,28155,0,12/31/2017
43,28157,0.000478432,12/31/2017
43,28159,0,12/31/2017
43,28161,0.000737669,12/31/2017
43,28163,0.000425331,12/31/2017
43,29001,7.45556E-05,12/31/2017
43,29003,0.000159332,12/31/2017
43,29005,0.020765781,12/31/2017
43,29007,7.66793E-05,12/31/2017
43,29009,4.2414E-05,12/31/2017
43,29011,0.000641844,12/31/2017
43,29013,0,12/31/2017
43,29015,0,12/31/2017
43,29017,0,12/31/2017
43,29019,6.29119E-05,12/31/2017
43,29021,1.32546E-05,12/31/2017
43,29023,0.007566881,12/31/2017
43,29025,0.000218383,12/31/2017
43,29027,0.00044279,12/31/2017
43,29029,0.000132125,12/31/2017
43,29031,0,12/31/2017
43,29033,0.000514439,12/31/2017
43,29035,0.000404257,12/31/2017
43,29037,0.000102373,12/31/2017
43,29039,0,12/31/2017
43,29041,0.000260413,12/31/2017
43,29043,5.1393E-05,12/31/2017
43,29045,0.000290214,12/31/2017
43,29047,0,12/31/2017
43,29049,9.63888E-05,12/31/2017
43,29051,0.00014826,12/31/2017
43,29053,0,12/31/2017
43,29055,0.000320783,12/31/2017
43,29057,0,12/31/2017
43,29059,0,12/31/2017
43,29061,0,12/31/2017
43,29063,0,12/31/2017
43,29065,0,12/31/2017
43,29067,0,12/31/2017
43,29069,0,12/31/2017
43,29071,0,12/31/2017
43,29073,0.00247722,12/31/2017
43,29075,0.000957025,12/31/2017
43,29077,0,12/31/2017
43,29079,0,12/31/2017
43,29081,0,12/31/2017
43,29083,0.000604391,12/31/2017
43,29085,0.000211237,12/31/2017
43,29087,0.002546752,12/31/2017
43,29089,0.001885128,12/31/2017
43,29091,4.92162E-05,12/31/2017
43,29093,0.000745178,12/31/2017
43,29095,9.8695E-06,12/31/2017
43,29097,0,12/31/2017
43,29099,5.32384E-06,12/31/2017
43,29101,0,12/31/2017
43,29103,0.001987414,12/31/2017
43,29105,7.57063E-05,12/31/2017
43,29107,0,12/31/2017
43,29109,4.35187E-05,12/31/2017
43,29111,0.006680361,12/31/2017
43,29113,1.73036E-05,12/31/2017
43,29115,0.000303227,12/31/2017
43,29117,0.000699474,12/31/2017
43,29119,0.016781197,12/31/2017
43,29121,0.00038687,12/31/2017
43,29123,0,12/31/2017
43,29125,0.000220503,12/31/2017
43,29127,0.000396433,12/31/2017
43,29129,0,12/31/2017
43,29131,0,12/31/2017
43,29133,0.00027256,12/31/2017
43,29135,0,12/31/2017
43,29137,0.000227696,12/31/2017
43,29139,0.001067832,12/31/2017
43,29141,0.000259506,12/31/2017
43,29143,0.000613574,12/31/2017
43,29145,0,12/31/2017
43,29147,8.68576E-05,12/31/2017
43,29149,0,12/31/2017
43,29151,0,12/31/2017
43,29153,0,12/31/2017
43,29155,0,12/31/2017
43,29157,0.015680027,12/31/2017
43,29159,4.66919E-05,12/31/2017
43,29161,0.000107419,12/31/2017
43,29163,0,12/31/2017
43,29165,3.58813E-05,12/31/2017
43,29167,2.5208E-05,12/31/2017
43,29169,4.61042E-05,12/31/2017
43,29171,0.007109479,12/31/2017
43,29173,0.000634758,12/31/2017
43,29175,0.000284618,12/31/2017
43,29177,0.000186669,12/31/2017
43,29179,0.001192561,12/31/2017
43,29181,0.001493743,12/31/2017
43,29183,8.20737E-06,12/31/2017
43,29185,0.000756892,12/31/2017
43,29186,0.001020776,12/31/2017
43,29187,0.000107351,12/31/2017
43,29189,1.89734E-06,12/31/2017
43,29195,4.46438E-05,12/31/2017
43,29197,0,12/31/2017
43,29199,0.000145643,12/31/2017
43,29201,9.96438E-05,12/31/2017
43,29203,0,12/31/2017
43,29205,0,12/31/2017
43,29207,0.000279984,12/31/2017
43,29209,0.000358394,12/31/2017
43,29211,0.000309541,12/31/2017
43,29213,3.63757E-05,12/31/2017
43,29215,7.68254E-05,12/31/2017
43,29217,7.64767E-05,12/31/2017
43,29219,5.88749E-05,12/31/2017
43,29221,7.91208E-05,12/31/2017
43,29223,0.002387905,12/31/2017
43,29225,5.25984E-05,12/31/2017
43,29227,0.000962245,12/31/2017
43,29229,0,12/31/2017
43,29510,1.50577E-06,12/31/2017
43,30001,0.000666939,12/31/2017
43,30003,0,12/31/2017
43,30005,0.000190237,12/31/2017
43,30007,0.000302073,12/31/2017
43,30009,0.000279354,12/31/2017
43,30011,0.007063871,12/31/2017
43,30013,4.34619E-05,12/31/2017
43,30015,0.000747776,12/31/2017
43,30017,0.000292296,12/31/2017
43,30019,0.004286856,12/31/2017
43,30021,0.001745821,12/31/2017
43,30023,0.000199042,12/31/2017
43,30025,0.001350762,12/31/2017
43,30027,0.000279049,12/31/2017
43,30029,2.05466E-05,12/31/2017
43,30031,0,12/31/2017
43,30033,0.001819051,12/31/2017
43,30035,0.000144439,12/31/2017
43,30037,0,12/31/2017
43,30039,0.015527863,12/31/2017
43,30041,0.000772538,12/31/2017
43,30043,0.000169935,12/31/2017
43,30045,0,12/31/2017
43,30047,0,12/31/2017
43,30049,0,12/31/2017
43,30051,0.000879951,12/31/2017
43,30053,0.000102628,12/31/2017
43,30055,0.000914578,12/31/2017
43,30057,0.000229999,12/31/2017
43,30059,0.012722151,12/31/2017
43,30061,0.00033914,12/31/2017
43,30063,1.3835E-05,12/31/2017
43,30065,0,12/31/2017
43,30067,0,12/31/2017
43,30069,0.003837595,12/31/2017
43,30071,0.000477287,12/31/2017
43,30073,0.000324863,12/31/2017
43,30075,0,12/31/2017
43,30077,0.000288308,12/31/2017
43,30079,0.001490935,12/31/2017
43,30081,6.6825E-05,12/31/2017
43,30083,0,12/31/2017
43,30085,0.0001761,12/31/2017
43,30087,0.000493235,12/31/2017
43,30089,0,12/31/2017
43,30091,0,12/31/2017
43,30093,0.000185449,12/31/2017
43,30095,0.025950765,12/31/2017
43,30097,0.000303421,12/31/2017
43,30099,0.000261654,12/31/2017
43,30101,0.000219891,12/31/2017
43,30103,0,12/31/2017
43,30105,0.000209019,12/31/2017
43,30107,0.000937139,12/31/2017
43,30109,0.000704903,12/31/2017
43,30111,0,12/31/2017
43,31001,0,12/31/2017
43,31003,0,12/31/2017
43,31005,0,12/31/2017
43,31007,0.017258396,12/31/2017
43,31009,0.002203733,12/31/2017
43,31011,0.000280264,12/31/2017
43,31013,0,12/31/2017
43,31015,0,12/31/2017
43,31017,0.001111132,12/31/2017
43,31019,0,12/31/2017
43,31021,0.000301786,12/31/2017
43,31023,0.000165741,12/31/2017
43,31025,5.57501E-05,12/31/2017
43,31027,9.23018E-05,12/31/2017
43,31029,0.000374008,12/31/2017
43,31031,0,12/31/2017
43,31033,9.47098E-05,12/31/2017
43,31035,0.000290142,12/31/2017
43,31037,0.010078419,12/31/2017
43,31039,0.00101408,12/31/2017
43,31041,0,12/31/2017
43,31043,0,12/31/2017
43,31045,0,12/31/2017
43,31047,0.000928088,12/31/2017
43,31049,0.000831347,12/31/2017
43,31051,0.000274136,12/31/2017
43,31053,4.1048E-05,12/31/2017
43,31055,2.29998E-06,12/31/2017
43,31057,0.00097942,12/31/2017
43,31059,0.000507711,12/31/2017
43,31061,0.000287915,12/31/2017
43,31063,0.000602283,12/31/2017
43,31065,0.000410363,12/31/2017
43,31067,0.000146116,12/31/2017
43,31069,0.002106638,12/31/2017
43,31071,0.000645717,12/31/2017
43,31073,0.000978449,12/31/2017
43,31075,0.002780747,12/31/2017
43,31077,0.000778518,12/31/2017
43,31079,5.54904E-05,12/31/2017
43,31081,0.001520105,12/31/2017
43,31083,0.00036446,12/31/2017
43,31085,0.013706634,12/31/2017
43,31087,0.000663101,12/31/2017
43,31089,0.000191926,12/31/2017
43,31091,0,12/31/2017
43,31093,0,12/31/2017
43,31095,0,12/31/2017
43,31097,0.000288725,12/31/2017
43,31099,0,12/31/2017
43,31101,0.000204135,12/31/2017
43,31103,0.00175599,12/31/2017
43,31105,0.000535653,12/31/2017
43,31107,0.00023252,12/31/2017
43,31109,3.35313E-06,12/31/2017
43,31111,0,12/31/2017
43,31113,0.003267403,12/31/2017
43,31115,0.005886002,12/31/2017
43,31117,1,12/31/2017
43,31119,5.18353E-05,12/31/2017
43,31121,0.000504659,12/31/2017
43,31123,0,12/31/2017
43,31125,0,12/31/2017
43,31127,0.000583584,12/31/2017
43,31129,0.0001281,12/31/2017
43,31131,9.95522E-05,12/31/2017
43,31133,0.001841063,12/31/2017
43,31135,0.000299317,12/31/2017
43,31137,0.00059504,12/31/2017
43,31139,0.000418501,12/31/2017
43,31141,0,12/31/2017
43,31143,0.02546588,12/31/2017
43,31145,8.72341E-05,12/31/2017
43,31147,0.002249283,12/31/2017
43,31149,0.007839016,12/31/2017
43,31151,0.00027581,12/31/2017
43,31153,7.62284E-05,12/31/2017
43,31155,0.000248904,12/31/2017
43,31157,0.001073536,12/31/2017
43,31159,0.005303514,12/31/2017
43,31161,0.005955491,12/31/2017
43,31163,0.015710584,12/31/2017
43,31165,0.018244965,12/31/2017
43,31167,0.000328154,12/31/2017
43,31169,0.021767714,12/31/2017
43,31171,0.371011023,12/31/2017
43,31173,0.012454963,12/31/2017
43,31175,0.047073513,12/31/2017
43,31177,0.000936746,12/31/2017
43,31179,0.00429153,12/31/2017
43,31181,0.088026529,12/31/2017
43,31183,0.056882883,12/31/2017
43,31185,0.010728655,12/31/2017
43,32001,0.000605262,12/31/2017
43,32003,6.32176E-05,12/31/2017
43,32005,0.004407856,12/31/2017
43,32007,0.003245148,12/31/2017
43,32009,0.143769729,12/31/2017
43,32011,0.069599415,12/31/2017
43,32013,0.005489012,12/31/2017
43,32015,0.002979845,12/31/2017
43,32017,0.011527168,12/31/2017
43,32019,0.000220577,12/31/2017
43,32021,0.025821426,12/31/2017
43,32023,0.000563956,12/31/2017
43,32027,0.023963299,12/31/2017
43,32029,0,12/31/2017
43,32031,4.06137E-05,12/31/2017
43,32033,0.000400789,12/31/2017
43,32510,3.64354E-05,12/31/2017
43,33001,0.000138716,12/31/2017
43,33003,0,12/31/2017
43,33005,0.00062606,12/31/2017
43,33007,0.000396094,12/31/2017
43,33009,6.28404E-05,12/31/2017
43,33011,1.94452E-06,12/31/2017
43,33013,0,12/31/2017
43,33015,0,12/31/2017
43,33017,0.000131749,12/31/2017
43,33019,4.58637E-05,12/31/2017
43,34001,1.36078E-05,12/31/2017
43,34003,2.10624E-06,12/31/2017
43,34005,4.01086E-05,12/31/2017
43,34007,0,12/31/2017
43,34009,9.36043E-05,12/31/2017
43,34011,1.2749E-05,12/31/2017
43,34013,7.898E-06,12/31/2017
43,34015,8.13595E-06,12/31/2017
43,34017,3.15029E-05,12/31/2017
43,34019,0.000167823,12/31/2017
43,34021,3.70376E-05,12/31/2017
43,34023,2.43489E-05,12/31/2017
43,34025,3.14793E-06,12/31/2017
43,34027,3.80171E-06,12/31/2017
43,34029,3.886E-06,12/31/2017
43,34031,0,12/31/2017
43,34033,3.09754E-05,12/31/2017
43,34035,0,12/31/2017
43,34037,0.000760089,12/31/2017
43,34039,1.07757E-05,12/31/2017
43,34041,0.00282023,12/31/2017
43,35001,8.68817E-05,12/31/2017
43,35003,0.004143682,12/31/2017
43,35005,0.000119518,12/31/2017
