source,fips,value,date
43,35006,0.001165618,12/31/2017
43,35007,0.00246739,12/31/2017
43,35009,9.11468E-05,12/31/2017
43,35011,0.011758865,12/31/2017
43,35013,7.09461E-05,12/31/2017
43,35015,0.000225401,12/31/2017
43,35017,0.000186538,12/31/2017
43,35019,0.012068963,12/31/2017
43,35021,0.40349188,12/31/2017
43,35023,0.000710927,12/31/2017
43,35025,0.000196682,12/31/2017
43,35027,0.000299915,12/31/2017
43,35028,0.000574098,12/31/2017
43,35029,0,12/31/2017
43,35031,0,12/31/2017
43,35033,0.000428988,12/31/2017
43,35035,0.000417361,12/31/2017
43,35037,0.052947884,12/31/2017
43,35039,6.20861E-05,12/31/2017
43,35041,0.000274132,12/31/2017
43,35043,7.17247E-05,12/31/2017
43,35045,0.001238099,12/31/2017
43,35047,0.000364236,12/31/2017
43,35049,0.002239657,12/31/2017
43,35051,0.069105263,12/31/2017
43,35053,0.002879237,12/31/2017
43,35055,0.001746143,12/31/2017
43,35057,0.008505261,12/31/2017
43,35059,0.00747837,12/31/2017
43,35061,0.000939754,12/31/2017
43,36001,9.98692E-06,12/31/2017
43,36003,0.000263399,12/31/2017
43,36005,1.30266E-05,12/31/2017
43,36007,6.60766E-05,12/31/2017
43,36009,0.003774341,12/31/2017
43,36011,0.000426784,12/31/2017
43,36013,0.000716844,12/31/2017
43,36015,0.00071941,12/31/2017
43,36017,0.000516934,12/31/2017
43,36019,0.000251971,12/31/2017
43,36021,0.000691474,12/31/2017
43,36023,6.53946E-05,12/31/2017
43,36025,4.29922E-05,12/31/2017
43,36027,0,12/31/2017
43,36029,9.83474E-06,12/31/2017
43,36031,0.007405308,12/31/2017
43,36033,0.000261572,12/31/2017
43,36035,0,12/31/2017
43,36037,0.000286181,12/31/2017
43,36039,0.000537368,12/31/2017
43,36041,0.006973316,12/31/2017
43,36043,0,12/31/2017
43,36045,8.13468E-05,12/31/2017
43,36047,9.70082E-05,12/31/2017
43,36049,0.0001825,12/31/2017
43,36051,3.06882E-05,12/31/2017
43,36053,0.000262077,12/31/2017
43,36055,2.63863E-06,12/31/2017
43,36057,6.54506E-05,12/31/2017
43,36059,8.69577E-07,12/31/2017
43,36061,3.63116E-06,12/31/2017
43,36063,1.85775E-05,12/31/2017
43,36065,8.63922E-05,12/31/2017
43,36067,1.01379E-06,12/31/2017
43,36069,4.18586E-05,12/31/2017
43,36071,3.3432E-05,12/31/2017
43,36073,0.00166651,12/31/2017
43,36075,0.000294099,12/31/2017
43,36077,0.000646465,12/31/2017
43,36079,8.73899E-05,12/31/2017
43,36081,0,12/31/2017
43,36083,6.67562E-05,12/31/2017
43,36085,0,12/31/2017
43,36087,0.000149031,12/31/2017
43,36089,1.78266E-05,12/31/2017
43,36091,6.65958E-05,12/31/2017
43,36093,4.53027E-05,12/31/2017
43,36095,0,12/31/2017
43,36097,0.00161861,12/31/2017
43,36099,0.000349253,12/31/2017
43,36101,0.000283547,12/31/2017
43,36103,3.5141E-05,12/31/2017
43,36105,0,12/31/2017
43,36107,3.36444E-05,12/31/2017
43,36109,0.000183898,12/31/2017
43,36111,2.19342E-05,12/31/2017
43,36113,0.000123352,12/31/2017
43,36115,0.001728231,12/31/2017
43,36117,0.000101106,12/31/2017
43,36119,0.00015029,12/31/2017
43,36121,0,12/31/2017
43,36123,0.001496404,12/31/2017
43,37001,0,12/31/2017
43,37003,0,12/31/2017
43,37005,0.001026134,12/31/2017
43,37007,0,12/31/2017
43,37009,0.005397938,12/31/2017
43,37011,0.001378956,12/31/2017
43,37013,0.000278897,12/31/2017
43,37015,0.000753966,12/31/2017
43,37017,0.000752457,12/31/2017
43,37019,7.3485E-05,12/31/2017
43,37021,1.53486E-05,12/31/2017
43,37023,0,12/31/2017
43,37025,0.000201249,12/31/2017
43,37027,8.30717E-05,12/31/2017
43,37029,0.001521371,12/31/2017
43,37031,0,12/31/2017
43,37033,0.000439517,12/31/2017
43,37035,0.000132052,12/31/2017
43,37037,0.000116742,12/31/2017
43,37039,0.000187025,12/31/2017
43,37041,0.000456411,12/31/2017
43,37043,0,12/31/2017
43,37045,3.99015E-05,12/31/2017
43,37047,0.004117915,12/31/2017
43,37049,3.51626E-05,12/31/2017
43,37051,8.78613E-06,12/31/2017
43,37053,0.001164308,12/31/2017
43,37055,0.000899268,12/31/2017
43,37057,0.000370258,12/31/2017
43,37059,0,12/31/2017
43,37061,0.000215689,12/31/2017
43,37063,0.000235327,12/31/2017
43,37065,0,12/31/2017
43,37067,3.90419E-05,12/31/2017
43,37069,0.000106405,12/31/2017
43,37071,0,12/31/2017
43,37073,0.000749259,12/31/2017
43,37075,0.008345392,12/31/2017
43,37077,4.72742E-05,12/31/2017
43,37079,0.000544083,12/31/2017
43,37081,2.49038E-05,12/31/2017
43,37083,0.000682922,12/31/2017
43,37085,0.000216033,12/31/2017
43,37087,0.000353815,12/31/2017
43,37089,0.000100751,12/31/2017
43,37091,0.000475511,12/31/2017
43,37093,0.000156323,12/31/2017
43,37095,0.001564034,12/31/2017
43,37097,4.32798E-05,12/31/2017
43,37099,0.000428003,12/31/2017
43,37101,3.22342E-05,12/31/2017
43,37103,0.000759804,12/31/2017
43,37105,0,12/31/2017
43,37107,0.000309619,12/31/2017
43,37109,0.000100119,12/31/2017
43,37111,0.003122631,12/31/2017
43,37113,0,12/31/2017
43,37115,0.000181382,12/31/2017
43,37117,0.000398041,12/31/2017
43,37119,2.41423E-05,12/31/2017
43,37121,0.000677832,12/31/2017
43,37123,0.000912706,12/31/2017
43,37125,1.84564E-05,12/31/2017
43,37127,0,12/31/2017
43,37129,8.98497E-06,12/31/2017
43,37131,9.67144E-05,12/31/2017
43,37133,0,12/31/2017
43,37135,0,12/31/2017
43,37137,0.000154299,12/31/2017
43,37139,4.59579E-05,12/31/2017
43,37141,0,12/31/2017
43,37143,0.002983858,12/31/2017
43,37145,0.002541353,12/31/2017
43,37147,8.95487E-06,12/31/2017
43,37149,7.73413E-05,12/31/2017
43,37151,8.29881E-06,12/31/2017
43,37153,0,12/31/2017
43,37155,0,12/31/2017
43,37157,1.20817E-05,12/31/2017
43,37159,1.42183E-05,12/31/2017
43,37161,0,12/31/2017
43,37163,0.000795607,12/31/2017
43,37165,6.68807E-05,12/31/2017
43,37167,2.33651E-05,12/31/2017
43,37169,0,12/31/2017
43,37171,0,12/31/2017
43,37173,0,12/31/2017
43,37175,0,12/31/2017
43,37177,0,12/31/2017
43,37179,1.56548E-05,12/31/2017
43,37181,4.26941E-05,12/31/2017
43,37183,3.62754E-06,12/31/2017
43,37185,5.08794E-05,12/31/2017
43,37187,0.000262736,12/31/2017
43,37189,1.6271E-05,12/31/2017
43,37191,1.20596E-05,12/31/2017
43,37193,0,12/31/2017
43,37195,1.94201E-05,12/31/2017
43,37197,5.22271E-05,12/31/2017
43,37199,0.000112212,12/31/2017
43,38001,0.000834244,12/31/2017
43,38003,0,12/31/2017
43,38005,0,12/31/2017
43,38007,0.002009653,12/31/2017
43,38009,0,12/31/2017
43,38011,0,12/31/2017
43,38013,0,12/31/2017
43,38015,0,12/31/2017
43,38017,1.15783E-05,12/31/2017
43,38019,0,12/31/2017
43,38021,0.002586437,12/31/2017
43,38023,0.000664588,12/31/2017
43,38025,0.000744953,12/31/2017
43,38027,0.000953274,12/31/2017
43,38029,0.012287788,12/31/2017
43,38031,0.000595386,12/31/2017
43,38033,0.002088255,12/31/2017
43,38035,2.8169E-05,12/31/2017
43,38037,0.027476433,12/31/2017
43,38039,0.00427039,12/31/2017
43,38041,0.013033217,12/31/2017
43,38043,0.00707542,12/31/2017
43,38045,0.002694286,12/31/2017
43,38047,0.01227012,12/31/2017
43,38049,0,12/31/2017
43,38051,0.02591724,12/31/2017
43,38053,0,12/31/2017
43,38055,6.58017E-05,12/31/2017
43,38057,0.000365958,12/31/2017
43,38059,0.000389065,12/31/2017
43,38061,0.001305651,12/31/2017
43,38063,0.009335533,12/31/2017
43,38065,0.002428703,12/31/2017
43,38067,0.000840634,12/31/2017
43,38069,0.15424724,12/31/2017
43,38071,0.000710043,12/31/2017
43,38073,0.001518765,12/31/2017
43,38075,0.006587554,12/31/2017
43,38077,0.002051325,12/31/2017
43,38079,0.001374769,12/31/2017
43,38081,0.000508753,12/31/2017
43,38083,0.35910819,12/31/2017
43,38085,0.002091695,12/31/2017
43,38087,0.0336478,12/31/2017
43,38089,0.000732435,12/31/2017
43,38091,0.007262373,12/31/2017
43,38093,0.000956881,12/31/2017
43,38095,0.173612089,12/31/2017
43,38097,0.001727633,12/31/2017
43,38099,0.000180906,12/31/2017
43,38101,2.83721E-05,12/31/2017
43,38103,0.000599072,12/31/2017
43,38105,0.000168045,12/31/2017
43,39001,8.48882E-05,12/31/2017
43,39003,5.23474E-05,12/31/2017
43,39005,0.000206077,12/31/2017
43,39007,1.92297E-05,12/31/2017
43,39009,0.000674938,12/31/2017
43,39011,0.000191602,12/31/2017
43,39013,0.000643499,12/31/2017
43,39015,1.44331E-05,12/31/2017
43,39017,5.51052E-05,12/31/2017
43,39019,0.000326586,12/31/2017
43,39021,0.001701742,12/31/2017
43,39023,0.001957414,12/31/2017
43,39025,3.67413E-05,12/31/2017
43,39027,0.002821521,12/31/2017
43,39029,0.000204001,12/31/2017
43,39031,0.000520292,12/31/2017
43,39033,0,12/31/2017
43,39035,5.53023E-06,12/31/2017
43,39037,0.000293742,12/31/2017
43,39039,0,12/31/2017
43,39041,0.001415625,12/31/2017
43,39043,0,12/31/2017
43,39045,1.14728E-05,12/31/2017
43,39047,0.000885072,12/31/2017
43,39049,0,12/31/2017
43,39051,4.67063E-05,12/31/2017
43,39053,6.54071E-05,12/31/2017
43,39055,0,12/31/2017
43,39057,3.9312E-05,12/31/2017
43,39059,5.01215E-05,12/31/2017
43,39061,2.95089E-05,12/31/2017
43,39063,0,12/31/2017
43,39065,0,12/31/2017
43,39067,0.002211953,12/31/2017
43,39069,0.000750978,12/31/2017
43,39071,0.000291978,12/31/2017
43,39073,0.001234551,12/31/2017
43,39075,0.00057901,12/31/2017
43,39077,0.000121575,12/31/2017
43,39079,0.004214506,12/31/2017
43,39081,0.003254693,12/31/2017
43,39083,0.000898524,12/31/2017
43,39085,6.81141E-05,12/31/2017
43,39087,0.000125537,12/31/2017
43,39089,9.028E-05,12/31/2017
43,39091,0,12/31/2017
43,39093,9.78026E-05,12/31/2017
43,39095,4.37576E-05,12/31/2017
43,39097,0.000332471,12/31/2017
43,39099,4.19198E-05,12/31/2017
43,39101,0.000236517,12/31/2017
43,39103,1.38897E-05,12/31/2017
43,39105,0.000227869,12/31/2017
43,39107,0,12/31/2017
43,39109,1.89803E-05,12/31/2017
43,39111,0.000133188,12/31/2017
43,39113,1.38139E-05,12/31/2017
43,39115,0.000224655,12/31/2017
43,39117,0.000334762,12/31/2017
43,39119,3.8621E-05,12/31/2017
43,39121,0.000670396,12/31/2017
43,39123,0.000410904,12/31/2017
43,39125,0.000416968,12/31/2017
43,39127,0.000140546,12/31/2017
43,39129,3.46122E-05,12/31/2017
43,39131,0.002254031,12/31/2017
43,39133,9.75069E-06,12/31/2017
43,39135,0.001028662,12/31/2017
43,39137,0,12/31/2017
43,39139,3.31597E-05,12/31/2017
43,39141,9.73337E-05,12/31/2017
43,39143,0.000107466,12/31/2017
43,39145,5.96211E-05,12/31/2017
43,39147,2.56054E-05,12/31/2017
43,39149,0.000127654,12/31/2017
43,39151,9.20519E-05,12/31/2017
43,39153,1.31379E-05,12/31/2017
43,39155,3.8472E-05,12/31/2017
43,39157,0,12/31/2017
43,39159,3.61229E-05,12/31/2017
43,39161,6.98991E-05,12/31/2017
43,39163,0.000150319,12/31/2017
43,39165,8.82435E-06,12/31/2017
43,39167,3.24537E-05,12/31/2017
43,39169,3.34034E-05,12/31/2017
43,39171,5.33037E-05,12/31/2017
43,39173,1.52543E-05,12/31/2017
43,39175,0.000687282,12/31/2017
43,40001,8.92433E-05,12/31/2017
43,40003,0.000510931,12/31/2017
43,40005,0.000187614,12/31/2017
43,40007,0.00062403,12/31/2017
43,40009,0.000171999,12/31/2017
43,40011,0.000204079,12/31/2017
43,40013,4.38335E-05,12/31/2017
43,40015,0.00010469,12/31/2017
43,40017,5.40977E-05,12/31/2017
43,40019,1.6324E-05,12/31/2017
43,40021,4.08125E-05,12/31/2017
43,40023,0.000131884,12/31/2017
43,40025,0.001850076,12/31/2017
43,40027,7.20918E-06,12/31/2017
43,40029,0.00598295,12/31/2017
43,40031,1.66944E-05,12/31/2017
43,40033,0.000329248,12/31/2017
43,40035,0.000135651,12/31/2017
43,40037,0.00515362,12/31/2017
43,40039,0.000371137,12/31/2017
43,40041,7.5476E-05,12/31/2017
43,40043,0.002690919,12/31/2017
43,40045,0.000269691,12/31/2017
43,40047,0.000273437,12/31/2017
43,40049,0.000526778,12/31/2017
43,40051,0.000314037,12/31/2017
43,40053,0.002410646,12/31/2017
43,40055,0.000328263,12/31/2017
43,40057,0.000429766,12/31/2017
43,40059,0.001665518,12/31/2017
43,40061,0.000198386,12/31/2017
43,40063,0.000151972,12/31/2017
43,40065,0.000426398,12/31/2017
43,40067,0.000592332,12/31/2017
43,40069,0.000264854,12/31/2017
43,40071,0.006528259,12/31/2017
43,40073,0.000509475,12/31/2017
43,40075,0.001212089,12/31/2017
43,40077,0.000104159,12/31/2017
43,40079,3.96207E-05,12/31/2017
43,40081,0.000261436,12/31/2017
43,40083,0.000113318,12/31/2017
43,40085,0.001316591,12/31/2017
43,40087,0.001148231,12/31/2017
43,40089,0.000691475,12/31/2017
43,40091,0,12/31/2017
43,40093,0.00220805,12/31/2017
43,40095,0.000121748,12/31/2017
43,40097,4.63356E-05,12/31/2017
43,40099,0.001764009,12/31/2017
43,40101,0.00016038,12/31/2017
43,40103,0,12/31/2017
43,40105,0.000189078,12/31/2017
43,40107,0.000142963,12/31/2017
43,40109,2.55164E-06,12/31/2017
43,40111,0.001100832,12/31/2017
43,40113,0,12/31/2017
43,40115,0.000311346,12/31/2017
43,40117,0.000470812,12/31/2017
43,40119,6.95785E-05,12/31/2017
43,40121,0.000939256,12/31/2017
43,40123,0.000103188,12/31/2017
43,40125,0.000108134,12/31/2017
43,40127,0.000347822,12/31/2017
43,40129,0.01049644,12/31/2017
43,40131,1.84178E-05,12/31/2017
43,40133,0.006191108,12/31/2017
43,40135,2.86552E-05,12/31/2017
43,40137,0,12/31/2017
43,40139,9.22738E-05,12/31/2017
43,40141,0.004736386,12/31/2017
43,40143,3.10064E-06,12/31/2017
43,40145,5.86244E-05,12/31/2017
43,40147,7.46517E-05,12/31/2017
43,40149,0.005945282,12/31/2017
43,40151,0,12/31/2017
43,40153,0.000478453,12/31/2017
43,41001,0.000375813,12/31/2017
43,41003,0.006819489,12/31/2017
43,41005,3.0623E-05,12/31/2017
43,41007,0.000823012,12/31/2017
43,41009,7.71199E-05,12/31/2017
43,41011,0.00156605,12/31/2017
43,41013,0.002175885,12/31/2017
43,41015,0.001200637,12/31/2017
43,41017,0.000585477,12/31/2017
43,41019,0.000217426,12/31/2017
43,41021,0.024574673,12/31/2017
43,41023,0,12/31/2017
43,41025,0.001702298,12/31/2017
43,41027,0.001508875,12/31/2017
43,41029,0.000479177,12/31/2017
43,41031,0.000542875,12/31/2017
43,41033,0.000289846,12/31/2017
43,41035,0.00013286,12/31/2017
43,41037,0.001751042,12/31/2017
43,41039,6.28294E-05,12/31/2017
43,41041,0.001099095,12/31/2017
43,41043,0.000776007,12/31/2017
43,41045,0.00291703,12/31/2017
43,41047,1.913E-05,12/31/2017
43,41049,0.00841704,12/31/2017
43,41051,2.83623E-05,12/31/2017
43,41053,0,12/31/2017
43,41055,0.020105286,12/31/2017
43,41057,6.42187E-05,12/31/2017
43,41059,7.92914E-05,12/31/2017
43,41061,0.000306159,12/31/2017
43,41063,0.001887997,12/31/2017
43,41065,0.000258405,12/31/2017
43,41067,0,12/31/2017
43,41069,0.060255914,12/31/2017
43,41071,0.000919371,12/31/2017
43,42001,0.000245796,12/31/2017
43,42003,3.11039E-05,12/31/2017
43,42005,0.002263893,12/31/2017
43,42007,0.000554487,12/31/2017
43,42009,0.000488104,12/31/2017
43,42011,2.62448E-05,12/31/2017
43,42013,0.000330051,12/31/2017
43,42015,0.000157921,12/31/2017
43,42017,2.96409E-05,12/31/2017
43,42019,0.001445843,12/31/2017
43,42021,0.000381515,12/31/2017
43,42023,0.006017056,12/31/2017
43,42025,0.000213643,12/31/2017
43,42027,0,12/31/2017
43,42029,0.001252885,12/31/2017
43,42031,0,12/31/2017
43,42033,5.78869E-05,12/31/2017
43,42035,0.000725466,12/31/2017
43,42037,0,12/31/2017
43,42039,0.000203811,12/31/2017
43,42041,0,12/31/2017
43,42043,2.39953E-05,12/31/2017
43,42045,1.16415E-05,12/31/2017
43,42047,0.000326029,12/31/2017
43,42049,4.66504E-05,12/31/2017
43,42051,0.000165564,12/31/2017
43,42053,0.00643879,12/31/2017
43,42055,0.000104324,12/31/2017
43,42057,0.005465642,12/31/2017
43,42059,0.000101584,12/31/2017
43,42061,0.001592983,12/31/2017
43,42063,0,12/31/2017
43,42065,0.000640969,12/31/2017
43,42067,0.000416947,12/31/2017
43,42069,0.001219815,12/31/2017
43,42071,3.314E-05,12/31/2017
43,42073,2.239E-05,12/31/2017
43,42075,0.00014068,12/31/2017
43,42077,5.4757E-06,12/31/2017
43,42079,0.000187478,12/31/2017
43,42081,0,12/31/2017
43,42083,0,12/31/2017
43,42085,0.000201682,12/31/2017
43,42087,0,12/31/2017
43,42089,0,12/31/2017
43,42091,0.000209065,12/31/2017
43,42093,0.000539692,12/31/2017
43,42095,2.15311E-05,12/31/2017
43,42097,5.01102E-05,12/31/2017
43,42099,0.000153292,12/31/2017
43,42101,6.59479E-06,12/31/2017
43,42103,0.000266771,12/31/2017
43,42105,0.000365703,12/31/2017
43,42107,5.69562E-05,12/31/2017
43,42109,4.86934E-05,12/31/2017
43,42111,2.61242E-05,12/31/2017
43,42113,0.013080598,12/31/2017
43,42115,0.00056448,12/31/2017
43,42117,0.003196917,12/31/2017
43,42119,0.000701523,12/31/2017
43,42121,4.78182E-05,12/31/2017
43,42123,0.001474823,12/31/2017
43,42125,1.56014E-05,12/31/2017
43,42127,0.000185097,12/31/2017
43,42129,4.6725E-05,12/31/2017
43,42131,0.000216336,12/31/2017
43,42133,3.5738E-06,12/31/2017
43,44001,0.000896118,12/31/2017
43,44003,0,12/31/2017
43,44005,0.000117764,12/31/2017
43,44007,0,12/31/2017
43,44009,5.63576E-05,12/31/2017
43,45001,0.000538741,12/31/2017
43,45003,0.000143536,12/31/2017
43,45005,0.001378346,12/31/2017
43,45007,0.001051972,12/31/2017
43,45009,0,12/31/2017
43,45011,0.003420023,12/31/2017
43,45013,0.00012471,12/31/2017
43,45015,5.52201E-05,12/31/2017
43,45017,0.000133407,12/31/2017
43,45019,6.80488E-05,12/31/2017
43,45021,0,12/31/2017
43,45023,6.09268E-05,12/31/2017
43,45025,2.39832E-05,12/31/2017
43,45027,0.000115675,12/31/2017
43,45029,0.00010303,12/31/2017
43,45031,0.000201139,12/31/2017
43,45033,6.35758E-05,12/31/2017
43,45035,0,12/31/2017
43,45037,0,12/31/2017
43,45039,0,12/31/2017
43,45041,2.11043E-05,12/31/2017
43,45043,0,12/31/2017
43,45045,4.02888E-06,12/31/2017
43,45047,9.14618E-05,12/31/2017
43,45049,4.72558E-05,12/31/2017
43,45051,2.80224E-06,12/31/2017
43,45053,0.000192766,12/31/2017
43,45055,3.09958E-05,12/31/2017
43,45057,9.13057E-06,12/31/2017
43,45059,1.30693E-05,12/31/2017
43,45061,4.85677E-05,12/31/2017
43,45063,3.36409E-06,12/31/2017
43,45065,0.000203785,12/31/2017
43,45067,2.98516E-05,12/31/2017
43,45069,7.18229E-05,12/31/2017
43,45071,8.54513E-05,12/31/2017
43,45073,1.87334E-05,12/31/2017
43,45075,0,12/31/2017
43,45077,7.15704E-06,12/31/2017
43,45079,0,12/31/2017
43,45081,0,12/31/2017
43,45083,1.32703E-05,12/31/2017
43,45085,3.67947E-05,12/31/2017
43,45087,0,12/31/2017
43,45089,0,12/31/2017
43,45091,5.02381E-06,12/31/2017
43,46003,0,12/31/2017
43,46005,2.61035E-05,12/31/2017
43,46007,0.000505358,12/31/2017
43,46009,0.000748034,12/31/2017
43,46011,0.00027671,12/31/2017
43,46013,0,12/31/2017
43,46015,0,12/31/2017
43,46017,0.000231503,12/31/2017
43,46019,0.000155032,12/31/2017
43,46021,0.001369015,12/31/2017
43,46023,0,12/31/2017
43,46025,0,12/31/2017
43,46027,0.0065343,12/31/2017
43,46029,5.08655E-05,12/31/2017
43,46031,0.009629151,12/31/2017
43,46033,0,12/31/2017
43,46035,4.00038E-05,12/31/2017
43,46037,0.000357619,12/31/2017
43,46039,0,12/31/2017
43,46041,#N/A,12/31/2017
43,46043,#N/A,12/31/2017
43,46045,#N/A,12/31/2017
43,46047,#N/A,12/31/2017
43,46049,#N/A,12/31/2017
43,46051,#N/A,12/31/2017
43,46053,#N/A,12/31/2017
43,46055,#N/A,12/31/2017
43,46057,#N/A,12/31/2017
43,46059,#N/A,12/31/2017
43,46061,#N/A,12/31/2017
43,46063,#N/A,12/31/2017
43,46065,#N/A,12/31/2017
43,46067,#N/A,12/31/2017
43,46069,#N/A,12/31/2017
43,46071,#N/A,12/31/2017
43,46073,#N/A,12/31/2017
43,46075,#N/A,12/31/2017
43,46077,#N/A,12/31/2017
43,46079,#N/A,12/31/2017
43,46081,#N/A,12/31/2017
43,46083,#N/A,12/31/2017
43,46085,#N/A,12/31/2017
43,46087,#N/A,12/31/2017
43,46089,#N/A,12/31/2017
43,46091,#N/A,12/31/2017
43,46093,#N/A,12/31/2017
43,46095,#N/A,12/31/2017
43,46097,#N/A,12/31/2017
43,46099,#N/A,12/31/2017
43,46101,#N/A,12/31/2017
43,46103,#N/A,12/31/2017
43,46105,#N/A,12/31/2017
43,46107,#N/A,12/31/2017
43,46109,#N/A,12/31/2017
43,46111,#N/A,12/31/2017
